ubigeo_departamento,departamento,ubigeo_provincia,provincia,ubigeo_distrito,distrito,total_asistentes,pct_total_asistentes,total_ausentes,pct_total_ausentes,electores_habiles,date_upd,hour_upd,pct_avance
140000,LIMA,141000,OYON,141001,OYON,4372,60.204,2890,39.796,7262,2021-04-19,11:49,97.708
140000,LIMA,141000,OYON,141005,PACHANGARA,1469,61.723,911,38.277,2380,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140702,ALIS,208,60.819,134,39.181,342,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140703,ALLAUCA,723,57.794,528,42.206,1251,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140704,AYAVIRI,272,55.397,219,44.603,491,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140705,AZANGARO,268,47.434,297,52.566,565,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140706,CACRA,282,63.514,162,36.486,444,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140707,CARANIA,107,54.04,91,45.96,198,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140733,CATAHUASI,789,75.502,256,24.498,1045,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140710,CHOCOS,638,54.953,523,45.047,1161,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140708,COCHAS,90,64.286,50,35.714,140,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140709,COLONIA,816,62.866,482,37.134,1298,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140730,HONGOS,221,59.249,152,40.751,373,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140711,HUAMPARA,105,30.259,242,69.741,347,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140712,HUANCAYA,217,48.874,227,51.126,444,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140713,HUANGASCAR,342,50.592,334,49.408,676,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140714,HUANTAN,417,56.735,318,43.265,735,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140715,HUAÑEC,234,55.189,190,44.811,424,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140716,LARAOS,257,60.471,168,39.529,425,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140717,LINCHA,553,60.437,362,39.563,915,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140731,MADEAN,444,58.191,319,41.809,763,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140718,MIRAFLORES,120,54.299,101,45.701,221,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140719,OMAS,436,66.161,223,33.839,659,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140732,PUTINZA,403,58.746,283,41.254,686,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140720,QUINCHES,377,49.671,382,50.329,759,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140721,QUINOCAY,369,66.606,185,33.394,554,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140722,SAN JOAQUIN,93,53.143,82,46.857,175,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140723,SAN PEDRO DE PILAS,202,62.733,120,37.267,322,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140724,TANTA,317,57.014,239,42.986,556,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140725,TAURIPAMPA,356,54.685,295,45.315,651,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140727,TOMAS,377,61.003,241,38.997,618,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140726,TUPE,381,66.146,195,33.854,576,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140729,VITIS,142,52.015,131,47.985,273,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140728,VIÑAC,1131,62.143,689,37.857,1820,2021-04-19,11:49,97.708
140000,LIMA,140700,YAUYOS,140701,YAUYOS,824,60.058,548,39.942,1372,2021-04-19,11:49,97.708
150000,LORETO,150100,MAYNAS,150102,ALTO NANAY,1592,54.708,1318,45.292,2910,2021-04-19,11:49,97.708
150000,LORETO,150100,MAYNAS,150112,BELEN,31223,68.052,14658,31.948,45881,2021-04-19,11:49,97.708
150000,LORETO,150100,MAYNAS,150103,FERNANDO LORES,6138,61.614,3824,38.386,9962,2021-04-19,11:49,97.708
150000,LORETO,150100,MAYNAS,150110,INDIANA,4893,56.928,3702,43.072,8595,2021-04-19,11:49,97.708
150000,LORETO,150100,MAYNAS,150101,IQUITOS,83841,70.361,35318,29.639,119159,2021-04-19,11:49,97.708
150000,LORETO,150100,MAYNAS,150104,LAS AMAZONAS,3557,48.191,3824,51.809,7381,2021-04-19,11:49,97.708
150000,LORETO,150100,MAYNAS,150105,MAZAN,4917,53.099,4343,46.901,9260,2021-04-19,11:49,97.708
150000,LORETO,150100,MAYNAS,150106,NAPO,4234,45.586,5054,54.414,9288,2021-04-19,11:49,97.708
150000,LORETO,150100,MAYNAS,150111,PUNCHANA,39159,66.664,19582,33.336,58741,2021-04-19,11:49,97.708
150000,LORETO,150100,MAYNAS,150113,SAN JUAN BAUTISTA,51961,67.798,24680,32.202,76641,2021-04-19,11:49,97.708
150000,LORETO,150100,MAYNAS,150108,TORRES CAUSANA,1396,40.429,2057,59.571,3453,2021-04-19,11:49,97.708
150000,LORETO,150200,ALTO AMAZONAS,150202,BALSAPUERTO,6139,55.911,4841,44.089,10980,2021-04-19,11:49,97.708
150000,LORETO,150200,ALTO AMAZONAS,150205,JEBEROS,1649,51.435,1557,48.565,3206,2021-04-19,11:49,97.708
150000,LORETO,150200,ALTO AMAZONAS,150206,LAGUNAS,5289,56.718,4036,43.282,9325,2021-04-19,11:49,97.708
150000,LORETO,150200,ALTO AMAZONAS,150210,SANTA CRUZ,1579,48.615,1669,51.385,3248,2021-04-19,11:49,97.708
150000,LORETO,150200,ALTO AMAZONAS,150211,TENIENTE CESAR LOPEZ ROJAS,2656,58.605,1876,41.395,4532,2021-04-19,11:49,97.708
150000,LORETO,150200,ALTO AMAZONAS,150201,YURIMAGUAS,39173,68.058,18385,31.942,57558,2021-04-19,11:49,97.708
150000,LORETO,150300,LORETO,150301,NAUTA,13415,61.3,8469,38.7,21884,2021-04-19,11:49,97.708
150000,LORETO,150300,LORETO,150302,PARINARI,1868,51.846,1735,48.154,3603,2021-04-19,11:49,97.708
150000,LORETO,150300,LORETO,150303,TIGRE,2395,42.188,3282,57.812,5677,2021-04-19,11:49,97.708
150000,LORETO,150300,LORETO,150305,TROMPETEROS,2397,38.248,3870,61.752,6267,2021-04-19,11:49,97.708
150000,LORETO,150300,LORETO,150304,URARINAS,3593,39.759,5444,60.241,9037,2021-04-19,11:49,97.708
150000,LORETO,150600,MARISCAL RAMON CASTILLA,150602,PEBAS,4556,53.625,3940,46.375,8496,2021-04-19,11:49,97.708
150000,LORETO,150600,MARISCAL RAMON CASTILLA,150601,RAMON CASTILLA,8953,60.023,5963,39.977,14916,2021-04-19,11:49,97.708
150000,LORETO,150600,MARISCAL RAMON CASTILLA,150604,SAN PABLO,5159,47.862,5620,52.138,10779,2021-04-19,11:49,97.708
150000,LORETO,150600,MARISCAL RAMON CASTILLA,150603,YAVARI,5363,51.047,5143,48.953,10506,2021-04-19,11:49,97.708
150000,LORETO,150400,REQUENA,150402,ALTO TAPICHE,620,43.724,798,56.276,1418,2021-04-19,11:49,97.708
150000,LORETO,150400,REQUENA,150403,CAPELO,1021,49.587,1038,50.413,2059,2021-04-19,11:49,97.708
150000,LORETO,150400,REQUENA,150404,EMILIO SAN MARTIN,2260,51.004,2171,48.996,4431,2021-04-19,11:49,97.708
150000,LORETO,150400,REQUENA,150410,JENARO HERRERA,1620,52.907,1442,47.093,3062,2021-04-19,11:49,97.708
150000,LORETO,150400,REQUENA,150405,MAQUIA,2733,51.459,2578,48.541,5311,2021-04-19,11:49,97.708
150000,LORETO,150400,REQUENA,150406,PUINAHUA,1659,48.241,1780,51.759,3439,2021-04-19,11:49,97.708
150000,LORETO,150400,REQUENA,150401,REQUENA,10522,63.229,6119,36.771,16641,2021-04-19,11:49,97.708
150000,LORETO,150400,REQUENA,150407,SAQUENA,1366,51.065,1309,48.935,2675,2021-04-19,11:49,97.708
150000,LORETO,150400,REQUENA,150408,SOPLIN,251,34.765,471,65.235,722,2021-04-19,11:49,97.708
150000,LORETO,150400,REQUENA,150409,TAPICHE,456,48.718,480,51.282,936,2021-04-19,11:49,97.708
150000,LORETO,150400,REQUENA,150411,YAQUERANA,1088,59.034,755,40.966,1843,2021-04-19,11:49,97.708
150000,LORETO,150500,UCAYALI,150501,CONTAMANA,10348,61.731,6415,38.269,16763,2021-04-19,11:49,97.708
150000,LORETO,150500,UCAYALI,150506,INAHUAYA,783,48.453,833,51.547,1616,2021-04-19,11:49,97.708
150000,LORETO,150500,UCAYALI,150503,PADRE MARQUEZ,1783,41.796,2483,58.204,4266,2021-04-19,11:49,97.708
150000,LORETO,150500,UCAYALI,150504,PAMPA HERMOSA,1823,46.175,2125,53.825,3948,2021-04-19,11:49,97.708
150000,LORETO,150500,UCAYALI,150505,SARAYACU,3913,45.479,4691,54.521,8604,2021-04-19,11:49,97.708
150000,LORETO,150500,UCAYALI,150502,VARGAS GUERRA,3399,52.341,3095,47.659,6494,2021-04-19,11:49,97.708
150000,LORETO,150700,DATEM DEL MARAÑON,150702,ANDOAS,2433,39.781,3683,60.219,6116,2021-04-19,11:49,97.708
150000,LORETO,150700,DATEM DEL MARAÑON,150701,BARRANCA,5513,54.299,4640,45.701,10153,2021-04-19,11:49,97.708
150000,LORETO,150700,DATEM DEL MARAÑON,150703,CAHUAPANAS,2550,45.487,3056,54.513,5606,2021-04-19,11:49,97.708
150000,LORETO,150700,DATEM DEL MARAÑON,150704,MANSERICHE,3344,51.725,3121,48.275,6465,2021-04-19,11:49,97.708
150000,LORETO,150700,DATEM DEL MARAÑON,150705,MORONA,1911,32.948,3889,67.052,5800,2021-04-19,11:49,97.708
150000,LORETO,150700,DATEM DEL MARAÑON,150706,PASTAZA,2241,39.137,3485,60.863,5726,2021-04-19,11:49,97.708
150000,LORETO,150900,PUTUMAYO,150901,PUTUMAYO,1396,42.432,1894,57.568,3290,2021-04-19,11:49,97.708
150000,LORETO,150900,PUTUMAYO,150902,ROSA PANDURO,152,44.706,188,55.294,340,2021-04-19,11:49,97.708
150000,LORETO,150900,PUTUMAYO,150903,TENIENTE MANUEL CLAVERO,606,37.087,1028,62.913,1634,2021-04-19,11:49,97.708
150000,LORETO,150900,PUTUMAYO,150904,YAGUAS,213,40.189,317,59.811,530,2021-04-19,11:49,97.708
160000,MADRE DE DIOS,160100,TAMBOPATA,160102,INAMBARI,6559,65.063,3522,34.937,10081,2021-04-19,11:49,97.708
160000,MADRE DE DIOS,160100,TAMBOPATA,160104,LABERINTO,3425,72.981,1268,27.019,4693,2021-04-19,11:49,97.708
160000,MADRE DE DIOS,160100,TAMBOPATA,160103,LAS PIEDRAS,5923,73.687,2115,26.313,8038,2021-04-19,11:49,97.708
160000,MADRE DE DIOS,160100,TAMBOPATA,160101,TAMBOPATA,53782,73.365,19525,26.635,73307,2021-04-19,11:49,97.708
160000,MADRE DE DIOS,160200,MANU,160202,FITZCARRALD,290,34.078,561,65.922,851,2021-04-19,11:49,97.708
160000,MADRE DE DIOS,160200,MANU,160204,HUEPETUHE,3362,67.361,1629,32.639,4991,2021-04-19,11:49,97.708
160000,MADRE DE DIOS,160200,MANU,160203,MADRE DE DIOS,2767,61.667,1720,38.333,4487,2021-04-19,11:49,97.708
160000,MADRE DE DIOS,160200,MANU,160201,MANU,1234,59.213,850,40.787,2084,2021-04-19,11:49,97.708
160000,MADRE DE DIOS,160300,TAHUAMANU,160302,IBERIA,3098,70.779,1279,29.221,4377,2021-04-19,11:49,97.708
160000,MADRE DE DIOS,160300,TAHUAMANU,160301,IÑAPARI,877,63.003,515,36.997,1392,2021-04-19,11:49,97.708
160000,MADRE DE DIOS,160300,TAHUAMANU,160303,TAHUAMANU,1493,67.495,719,32.505,2212,2021-04-19,11:49,97.708
170000,MOQUEGUA,170100,MARISCAL NIETO,170102,CARUMAS,1639,69.244,728,30.756,2367,2021-04-19,11:49,97.708
170000,MOQUEGUA,170100,MARISCAL NIETO,170103,CUCHUMBAYA,806,64.583,442,35.417,1248,2021-04-19,11:49,97.708
170000,MOQUEGUA,170100,MARISCAL NIETO,170101,MOQUEGUA,40073,78.467,10997,21.533,51070,2021-04-19,11:49,97.708
170000,MOQUEGUA,170100,MARISCAL NIETO,170106,SAMEGUA,5863,78.028,1651,21.972,7514,2021-04-19,11:49,97.708
170000,MOQUEGUA,170100,MARISCAL NIETO,170104,SAN CRISTOBAL,1920,69.439,845,30.561,2765,2021-04-19,11:49,97.708
170000,MOQUEGUA,170100,MARISCAL NIETO,170105,TORATA,5516,76.985,1649,23.015,7165,2021-04-19,11:49,97.708
170000,MOQUEGUA,170200,GENERAL SANCHEZ CERRO,170203,CHOJATA,539,62.097,329,37.903,868,2021-04-19,11:49,97.708
170000,MOQUEGUA,170200,GENERAL SANCHEZ CERRO,170202,COALAQUE,692,74.489,237,25.511,929,2021-04-19,11:49,97.708
170000,MOQUEGUA,170200,GENERAL SANCHEZ CERRO,170204,ICHUÑA,1505,69.132,672,30.868,2177,2021-04-19,11:49,97.708
170000,MOQUEGUA,170200,GENERAL SANCHEZ CERRO,170205,LA CAPILLA,444,68.624,203,31.376,647,2021-04-19,11:49,97.708
170000,MOQUEGUA,170200,GENERAL SANCHEZ CERRO,170206,LLOQUE,421,72.964,156,27.036,577,2021-04-19,11:49,97.708
170000,MOQUEGUA,170200,GENERAL SANCHEZ CERRO,170207,MATALAQUE,349,66.987,172,33.013,521,2021-04-19,11:49,97.708
170000,MOQUEGUA,170200,GENERAL SANCHEZ CERRO,170201,OMATE,1701,76.346,527,23.654,2228,2021-04-19,11:49,97.708
170000,MOQUEGUA,170200,GENERAL SANCHEZ CERRO,170208,PUQUINA,1560,76.772,472,23.228,2032,2021-04-19,11:49,97.708
170000,MOQUEGUA,170200,GENERAL SANCHEZ CERRO,170209,QUINISTAQUILLAS,323,69.017,145,30.983,468,2021-04-19,11:49,97.708
170000,MOQUEGUA,170200,GENERAL SANCHEZ CERRO,170210,UBINAS,1430,70.862,588,29.138,2018,2021-04-19,11:49,97.708
170000,MOQUEGUA,170200,GENERAL SANCHEZ CERRO,170211,YUNGA,469,74.92,157,25.08,626,2021-04-19,11:49,97.708
170000,MOQUEGUA,170300,ILO,170302,EL ALGARROBAL,996,87.368,144,12.632,1140,2021-04-19,11:49,97.708
170000,MOQUEGUA,170300,ILO,170301,ILO,44556,78.229,12400,21.771,56956,2021-04-19,11:49,97.708
170000,MOQUEGUA,170300,ILO,170303,PACOCHA,3288,73.739,1171,26.261,4459,2021-04-19,11:49,97.708
180000,PASCO,180100,PASCO,180101,CHAUPIMARCA,16930,70.445,7103,29.555,24033,2021-04-19,11:49,97.708
180000,PASCO,180100,PASCO,180103,HUACHON,1856,56.62,1422,43.38,3278,2021-04-19,11:49,97.708
180000,PASCO,180100,PASCO,180104,HUARIACA,3996,72.13,1544,27.87,5540,2021-04-19,11:49,97.708
180000,PASCO,180100,PASCO,180105,HUAYLLAY,3913,66.401,1980,33.599,5893,2021-04-19,11:49,97.708
180000,PASCO,180100,PASCO,180106,NINACACA,2745,72.351,1049,27.649,3794,2021-04-19,11:49,97.708
180000,PASCO,180100,PASCO,180107,PALLANCHACRA,1306,61.779,808,38.221,2114,2021-04-19,11:49,97.708
180000,PASCO,180100,PASCO,180108,PAUCARTAMBO,6805,68.571,3119,31.429,9924,2021-04-19,11:49,97.708
180000,PASCO,180100,PASCO,180109,SAN FRANCISCO DE ASIS DE YARUSYACAN,3030,57.957,2198,42.043,5228,2021-04-19,11:49,97.708
180000,PASCO,180100,PASCO,180110,SIMON BOLIVAR,6940,69.777,3006,30.223,9946,2021-04-19,11:49,97.708
180000,PASCO,180100,PASCO,180111,TICLACAYAN,2196,59.934,1468,40.066,3664,2021-04-19,11:49,97.708
180000,PASCO,180100,PASCO,180112,TINYAHUARCO,3675,68.872,1661,31.128,5336,2021-04-19,11:49,97.708
180000,PASCO,180100,PASCO,180113,VICCO,1961,60.32,1290,39.68,3251,2021-04-19,11:49,97.708
180000,PASCO,180100,PASCO,180114,YANACANCHA,13774,64.497,7582,35.503,21356,2021-04-19,11:49,97.708
180000,PASCO,180200,DANIEL ALCIDES CARRION,180202,CHACAYAN,1097,57.555,809,42.445,1906,2021-04-19,11:49,97.708
180000,PASCO,180200,DANIEL ALCIDES CARRION,180203,GOYLLARISQUIZGA,345,59.792,232,40.208,577,2021-04-19,11:49,97.708
180000,PASCO,180200,DANIEL ALCIDES CARRION,180204,PAUCAR,1130,54.988,925,45.012,2055,2021-04-19,11:49,97.708
180000,PASCO,180200,DANIEL ALCIDES CARRION,180205,SAN PEDRO DE PILLAO,844,66.667,422,33.333,1266,2021-04-19,11:49,97.708
180000,PASCO,180200,DANIEL ALCIDES CARRION,180206,SANTA ANA DE TUSI,2936,60.661,1904,39.339,4840,2021-04-19,11:49,97.708
180000,PASCO,180200,DANIEL ALCIDES CARRION,180207,TAPUC,1368,70.881,562,29.119,1930,2021-04-19,11:49,97.708
180000,PASCO,180200,DANIEL ALCIDES CARRION,180208,VILCABAMBA,797,57.754,583,42.246,1380,2021-04-19,11:49,97.708
180000,PASCO,180200,DANIEL ALCIDES CARRION,180201,YANAHUANCA,6852,68.138,3204,31.862,10056,2021-04-19,11:49,97.708
180000,PASCO,180300,OXAPAMPA,180302,CHONTABAMBA,2343,68.469,1079,31.531,3422,2021-04-19,11:49,97.708
180000,PASCO,180300,OXAPAMPA,180308,CONSTITUCION,5999,61.321,3784,38.679,9783,2021-04-19,11:49,97.708
180000,PASCO,180300,OXAPAMPA,180303,HUANCABAMBA,3245,70.436,1362,29.564,4607,2021-04-19,11:49,97.708
180000,PASCO,180300,OXAPAMPA,180301,OXAPAMPA,8721,67.531,4193,32.469,12914,2021-04-19,11:49,97.708
180000,PASCO,180300,OXAPAMPA,180307,PALCAZU,3373,50.351,3326,49.649,6699,2021-04-19,11:49,97.708
180000,PASCO,180300,OXAPAMPA,180306,POZUZO,1874,39.403,2882,60.597,4756,2021-04-19,11:49,97.708
180000,PASCO,180300,OXAPAMPA,180304,PUERTO BERMUDEZ,6639,47.092,7459,52.908,14098,2021-04-19,11:49,97.708
180000,PASCO,180300,OXAPAMPA,180305,VILLA RICA,8805,66.069,4522,33.931,13327,2021-04-19,11:49,97.708
190000,PIURA,190100,PIURA,190103,CASTILLA,73845,68.822,33454,31.178,107299,2021-04-19,11:49,97.708
190000,PIURA,190100,PIURA,190104,CATACAOS,35575,70.688,14752,29.312,50327,2021-04-19,11:49,97.708
190000,PIURA,190100,PIURA,190113,CURA MORI,8899,74.525,3042,25.475,11941,2021-04-19,11:49,97.708
190000,PIURA,190100,PIURA,190114,EL TALLAN,2398,67.077,1177,32.923,3575,2021-04-19,11:49,97.708
190000,PIURA,190100,PIURA,190105,LA ARENA,16994,65.68,8880,34.32,25874,2021-04-19,11:49,97.708
190000,PIURA,190100,PIURA,190106,LA UNION,19564,72.739,7332,27.261,26896,2021-04-19,11:49,97.708
190000,PIURA,190100,PIURA,190107,LAS LOMAS,10148,51.839,9428,48.161,19576,2021-04-19,11:49,97.708
190000,PIURA,190100,PIURA,190101,PIURA,95110,65.704,49645,34.296,144755,2021-04-19,11:49,97.708
190000,PIURA,190100,PIURA,190109,TAMBO GRANDE,48682,68.915,21959,31.085,70641,2021-04-19,11:49,97.708
190000,PIURA,190100,PIURA,190115,VEINTISEIS DE OCTUBRE,72878,76.034,22971,23.966,95849,2021-04-19,11:49,97.708
190000,PIURA,190200,AYABACA,190201,AYABACA,6287,24.886,18976,75.114,25263,2021-04-19,11:49,97.708
190000,PIURA,190200,AYABACA,190202,FRIAS,5116,32.603,10576,67.397,15692,2021-04-19,11:49,97.708
190000,PIURA,190200,AYABACA,190209,JILILI,1092,48,1183,52,2275,2021-04-19,11:49,97.708
190000,PIURA,190200,AYABACA,190203,LAGUNAS,1568,33.947,3051,66.053,4619,2021-04-19,11:49,97.708
190000,PIURA,190200,AYABACA,190204,MONTERO,2920,56.068,2288,43.932,5208,2021-04-19,11:49,97.708
190000,PIURA,190200,AYABACA,190205,PACAIPAMPA,6359,40.635,9290,59.365,15649,2021-04-19,11:49,97.708
190000,PIURA,190200,AYABACA,190210,PAIMAS,4485,65.705,2341,34.295,6826,2021-04-19,11:49,97.708
190000,PIURA,190200,AYABACA,190206,SAPILLICA,3144,41.445,4442,58.555,7586,2021-04-19,11:49,97.708
190000,PIURA,190200,AYABACA,190207,SICCHEZ,581,33.858,1135,66.142,1716,2021-04-19,11:49,97.708
190000,PIURA,190200,AYABACA,190208,SUYO,5110,56.433,3945,43.567,9055,2021-04-19,11:49,97.708
190000,PIURA,190300,HUANCABAMBA,190302,CANCHAQUE,3341,51.96,3089,48.04,6430,2021-04-19,11:49,97.708
190000,PIURA,190300,HUANCABAMBA,190306,EL CARMEN DE LA FRONTERA,5015,52.923,4461,47.077,9476,2021-04-19,11:49,97.708
190000,PIURA,190300,HUANCABAMBA,190301,HUANCABAMBA,12371,55.213,10035,44.787,22406,2021-04-19,11:49,97.708
190000,PIURA,190300,HUANCABAMBA,190303,HUARMACA,15527,56.413,11997,43.587,27524,2021-04-19,11:49,97.708
190000,PIURA,190300,HUANCABAMBA,190308,LALAQUIZ,1604,41.771,2236,58.229,3840,2021-04-19,11:49,97.708
190000,PIURA,190300,HUANCABAMBA,190307,SAN MIGUEL DE EL FAIQUE,4123,57.705,3022,42.295,7145,2021-04-19,11:49,97.708
190000,PIURA,190300,HUANCABAMBA,190304,SONDOR,3333,62.032,2040,37.968,5373,2021-04-19,11:49,97.708
190000,PIURA,190300,HUANCABAMBA,190305,SONDORILLO,5030,63.374,2907,36.626,7937,2021-04-19,11:49,97.708
190000,PIURA,190400,MORROPON,190402,BUENOS AIRES,4813,65.536,2531,34.464,7344,2021-04-19,11:49,97.708
190000,PIURA,190400,MORROPON,190403,CHALACO,3490,58.547,2471,41.453,5961,2021-04-19,11:49,97.708
190000,PIURA,190400,MORROPON,190401,CHULUCANAS,47437,70.9,19470,29.1,66907,2021-04-19,11:49,97.708
190000,PIURA,190400,MORROPON,190408,LA MATANZA,8319,71.237,3359,28.763,11678,2021-04-19,11:49,97.708
190000,PIURA,190400,MORROPON,190404,MORROPON,7183,70.188,3051,29.812,10234,2021-04-19,11:49,97.708
190000,PIURA,190400,MORROPON,190405,SALITRAL,4470,65.639,2340,34.361,6810,2021-04-19,11:49,97.708
190000,PIURA,190400,MORROPON,190410,SAN JUAN DE BIGOTE,3616,63.117,2113,36.883,5729,2021-04-19,11:49,97.708
190000,PIURA,190400,MORROPON,190406,SANTA CATALINA DE MOSSA,1914,61.802,1183,38.198,3097,2021-04-19,11:49,97.708
190000,PIURA,190400,MORROPON,190407,SANTO DOMINGO,3030,52.668,2723,47.332,5753,2021-04-19,11:49,97.708
190000,PIURA,190400,MORROPON,190409,YAMANGO,3704,49.966,3709,50.034,7413,2021-04-19,11:49,97.708
190000,PIURA,190500,PAITA,190502,AMOTAPE,1469,78.936,392,21.064,1861,2021-04-19,11:49,97.708
190000,PIURA,190500,PAITA,190503,ARENAL,769,74.228,267,25.772,1036,2021-04-19,11:49,97.708
190000,PIURA,190500,PAITA,190505,COLAN,7555,72.595,2852,27.405,10407,2021-04-19,11:49,97.708
190000,PIURA,190500,PAITA,190504,LA HUACA,7045,79.722,1792,20.278,8837,2021-04-19,11:49,97.708
190000,PIURA,190500,PAITA,190501,PAITA,43168,74.31,14924,25.69,58092,2021-04-19,11:49,97.708
190000,PIURA,190500,PAITA,190506,TAMARINDO,2877,76.455,886,23.545,3763,2021-04-19,11:49,97.708
190000,PIURA,190500,PAITA,190507,VICHAYAL,2687,73.096,989,26.904,3676,2021-04-19,11:49,97.708
190000,PIURA,190600,SULLANA,190602,BELLAVISTA,23456,74.784,7909,25.216,31365,2021-04-19,11:49,97.708
190000,PIURA,190600,SULLANA,190608,IGNACIO ESCUDERO,11505,79.438,2978,20.562,14483,2021-04-19,11:49,97.708
190000,PIURA,190600,SULLANA,190603,LANCONES,4651,45.129,5655,54.871,10306,2021-04-19,11:49,97.708
190000,PIURA,190600,SULLANA,190604,MARCAVELICA,15950,75.833,5083,24.167,21033,2021-04-19,11:49,97.708
190000,PIURA,190600,SULLANA,190605,MIGUEL CHECA,5219,81.268,1203,18.732,6422,2021-04-19,11:49,97.708
190000,PIURA,190600,SULLANA,190606,QUERECOTILLO,14611,74.405,5026,25.595,19637,2021-04-19,11:49,97.708
190000,PIURA,190600,SULLANA,190607,SALITRAL,3868,77.098,1149,22.902,5017,2021-04-19,11:49,97.708
190000,PIURA,190600,SULLANA,190601,SULLANA,93321,71.454,37281,28.546,130602,2021-04-19,11:49,97.708
190000,PIURA,190700,TALARA,190702,EL ALTO,4666,73.782,1658,26.218,6324,2021-04-19,11:49,97.708
190000,PIURA,190700,TALARA,190703,LA BREA,7088,68.397,3275,31.603,10363,2021-04-19,11:49,97.708
190000,PIURA,190700,TALARA,190704,LOBITOS,813,73.708,290,26.292,1103,2021-04-19,11:49,97.708
190000,PIURA,190700,TALARA,190706,LOS ORGANOS,5093,67.555,2446,32.445,7539,2021-04-19,11:49,97.708
190000,PIURA,190700,TALARA,190705,MANCORA,5802,72.661,2183,27.339,7985,2021-04-19,11:49,97.708
190000,PIURA,190700,TALARA,190701,PARIÑAS,43287,62.661,25794,37.339,69081,2021-04-19,11:49,97.708
190000,PIURA,190800,SECHURA,190804,BELLAVISTA DE LA UNION,2333,78.871,625,21.129,2958,2021-04-19,11:49,97.708
190000,PIURA,190800,SECHURA,190803,BERNAL,3514,76.524,1078,23.476,4592,2021-04-19,11:49,97.708
190000,PIURA,190800,SECHURA,190805,CRISTO NOS VALGA,1877,61.021,1199,38.979,3076,2021-04-19,11:49,97.708
190000,PIURA,190800,SECHURA,190806,RINCONADA-LLICUAR,1891,73.925,667,26.075,2558,2021-04-19,11:49,97.708
190000,PIURA,190800,SECHURA,190801,SECHURA,19182,71.829,7523,28.171,26705,2021-04-19,11:49,97.708
190000,PIURA,190800,SECHURA,190802,VICE,8277,82.342,1775,17.658,10052,2021-04-19,11:49,97.708
200000,PUNO,200100,PUNO,200102,ACORA,14682,78.25,4081,21.75,18763,2021-04-19,11:49,97.708
200000,PUNO,200100,PUNO,200115,AMANTANI,3053,75.383,997,24.617,4050,2021-04-19,11:49,97.708
200000,PUNO,200100,PUNO,200103,ATUNCOLLA,3514,87.261,513,12.739,4027,2021-04-19,11:49,97.708
200000,PUNO,200100,PUNO,200104,CAPACHICA,6714,82.149,1459,17.851,8173,2021-04-19,11:49,97.708
200000,PUNO,200100,PUNO,200106,CHUCUITO,5663,82.72,1183,17.28,6846,2021-04-19,11:49,97.708
200000,PUNO,200100,PUNO,200105,COATA,5310,86.935,798,13.065,6108,2021-04-19,11:49,97.708
200000,PUNO,200100,PUNO,200107,HUATA,2360,86.226,377,13.774,2737,2021-04-19,11:49,97.708
200000,PUNO,200100,PUNO,200108,MAÑAZO,3551,83.084,723,16.916,4274,2021-04-19,11:49,97.708
200000,PUNO,200100,PUNO,200109,PAUCARCOLLA,3502,85.582,590,14.418,4092,2021-04-19,11:49,97.708
200000,PUNO,200100,PUNO,200110,PICHACANI,4216,81.658,947,18.342,5163,2021-04-19,11:49,97.708
