ubigeo,departamento,provincia,distrito,cod_partido,partido,total_votos,nlista,pct_validos,pct_emitidos,candidato,date_upd,hour_upd,pct_avance
080108,CUSCO,CUSCO,WANCHAQ,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,115,18,41.219,29.639,JOSE PEDRO CASTILLO TERRONES,2021-04-13,12:16,91.0945
080108,CUSCO,CUSCO,WANCHAQ,00000004,DEMOCRACIA DIRECTA,1,19,0.358,0.258,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,12:16,91.0945
080108,CUSCO,CUSCO,WANCHAQ,00000002,ALIANZA PARA EL PROGRESO,4,20,1.434,1.031,CESAR ACUÑA PERALTA,2021-04-13,12:16,91.0945
080201,CUSCO,ACOMAYO,ACOMAYO,00000012,PARTIDO NACIONALISTA PERUANO,39,2,1.102,0.831,OLLANTA MOISES HUMALA TASSO,2021-04-13,12:16,91.0945
080201,CUSCO,ACOMAYO,ACOMAYO,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",137,3,3.871,2.918,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,12:16,91.0945
080201,CUSCO,ACOMAYO,ACOMAYO,00000011,PARTIDO MORADO,30,4,0.848,0.639,JULIO ARMANDO GUZMAN CACERES,2021-04-13,12:16,91.0945
080201,CUSCO,ACOMAYO,ACOMAYO,00000017,PERU PATRIA SEGURA,3,5,0.085,0.064,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,12:16,91.0945
080201,CUSCO,ACOMAYO,ACOMAYO,00000022,VICTORIA NACIONAL,81,6,2.289,1.725,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,12:16,91.0945
080201,CUSCO,ACOMAYO,ACOMAYO,00000001,ACCION POPULAR,361,7,10.201,7.689,YONHY LESCANO ANCIETA,2021-04-13,12:16,91.0945
080201,CUSCO,ACOMAYO,ACOMAYO,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,102,8,2.882,2.173,HERNANDO DE SOTO POLAR,2021-04-13,12:16,91.0945
080201,CUSCO,ACOMAYO,ACOMAYO,00000018,PODEMOS PERU,33,9,0.932,0.703,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,12:16,91.0945
080201,CUSCO,ACOMAYO,ACOMAYO,00000008,JUNTOS POR EL PERU,278,10,7.855,5.921,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,12:16,91.0945
080201,CUSCO,ACOMAYO,ACOMAYO,00000015,PARTIDO POPULAR CRISTIANO - PPC,12,11,0.339,0.256,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,12:16,91.0945
080201,CUSCO,ACOMAYO,ACOMAYO,00000007,FUERZA POPULAR,171,12,4.832,3.642,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,12:16,91.0945
080201,CUSCO,ACOMAYO,ACOMAYO,00000021,UNION POR EL PERU,32,14,0.904,0.682,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,12:16,91.0945
080201,CUSCO,ACOMAYO,ACOMAYO,00000020,RENOVACION POPULAR,115,15,3.25,2.449,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,12:16,91.0945
080201,CUSCO,ACOMAYO,ACOMAYO,00000019,RENACIMIENTO UNIDO NACIONAL,46,16,1.3,0.98,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,12:16,91.0945
080201,CUSCO,ACOMAYO,ACOMAYO,00000010,PARTIDO DEMOCRATICO SOMOS PERU,15,17,0.424,0.319,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,12:16,91.0945
080201,CUSCO,ACOMAYO,ACOMAYO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2036,18,57.53,43.365,JOSE PEDRO CASTILLO TERRONES,2021-04-13,12:16,91.0945
080201,CUSCO,ACOMAYO,ACOMAYO,00000004,DEMOCRACIA DIRECTA,4,19,0.113,0.085,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,12:16,91.0945
080201,CUSCO,ACOMAYO,ACOMAYO,00000002,ALIANZA PARA EL PROGRESO,44,20,1.243,0.937,CESAR ACUÑA PERALTA,2021-04-13,12:16,91.0945
080202,CUSCO,ACOMAYO,ACOPIA,00000012,PARTIDO NACIONALISTA PERUANO,13,2,0.739,0.508,OLLANTA MOISES HUMALA TASSO,2021-04-13,12:16,91.0945
080202,CUSCO,ACOMAYO,ACOPIA,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",62,3,3.523,2.425,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,12:16,91.0945
080202,CUSCO,ACOMAYO,ACOPIA,00000011,PARTIDO MORADO,6,4,0.341,0.235,JULIO ARMANDO GUZMAN CACERES,2021-04-13,12:16,91.0945
080202,CUSCO,ACOMAYO,ACOPIA,00000017,PERU PATRIA SEGURA,2,5,0.114,0.078,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,12:16,91.0945
080202,CUSCO,ACOMAYO,ACOPIA,00000022,VICTORIA NACIONAL,9,6,0.511,0.352,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,12:16,91.0945
080202,CUSCO,ACOMAYO,ACOPIA,00000001,ACCION POPULAR,185,7,10.511,7.235,YONHY LESCANO ANCIETA,2021-04-13,12:16,91.0945
080202,CUSCO,ACOMAYO,ACOPIA,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,39,8,2.216,1.525,HERNANDO DE SOTO POLAR,2021-04-13,12:16,91.0945
080202,CUSCO,ACOMAYO,ACOPIA,00000018,PODEMOS PERU,18,9,1.023,0.704,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,12:16,91.0945
080202,CUSCO,ACOMAYO,ACOPIA,00000008,JUNTOS POR EL PERU,30,10,1.705,1.173,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,12:16,91.0945
080202,CUSCO,ACOMAYO,ACOPIA,00000015,PARTIDO POPULAR CRISTIANO - PPC,1,11,0.057,0.039,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,12:16,91.0945
080202,CUSCO,ACOMAYO,ACOPIA,00000007,FUERZA POPULAR,72,12,4.091,2.816,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,12:16,91.0945
080202,CUSCO,ACOMAYO,ACOPIA,00000021,UNION POR EL PERU,9,14,0.511,0.352,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,12:16,91.0945
080202,CUSCO,ACOMAYO,ACOPIA,00000020,RENOVACION POPULAR,17,15,0.966,0.665,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,12:16,91.0945
080202,CUSCO,ACOMAYO,ACOPIA,00000019,RENACIMIENTO UNIDO NACIONAL,30,16,1.705,1.173,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,12:16,91.0945
080202,CUSCO,ACOMAYO,ACOPIA,00000010,PARTIDO DEMOCRATICO SOMOS PERU,4,17,0.227,0.156,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,12:16,91.0945
080202,CUSCO,ACOMAYO,ACOPIA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1250,18,71.023,48.885,JOSE PEDRO CASTILLO TERRONES,2021-04-13,12:16,91.0945
080202,CUSCO,ACOMAYO,ACOPIA,00000004,DEMOCRACIA DIRECTA,3,19,0.17,0.117,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,12:16,91.0945
080202,CUSCO,ACOMAYO,ACOPIA,00000002,ALIANZA PARA EL PROGRESO,10,20,0.568,0.391,CESAR ACUÑA PERALTA,2021-04-13,12:16,91.0945
080203,CUSCO,ACOMAYO,ACOS,00000012,PARTIDO NACIONALISTA PERUANO,15,2,0.997,0.733,OLLANTA MOISES HUMALA TASSO,2021-04-13,12:16,91.0945
080203,CUSCO,ACOMAYO,ACOS,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",18,3,1.197,0.88,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,12:16,91.0945
080203,CUSCO,ACOMAYO,ACOS,00000011,PARTIDO MORADO,3,4,0.199,0.147,JULIO ARMANDO GUZMAN CACERES,2021-04-13,12:16,91.0945
080203,CUSCO,ACOMAYO,ACOS,00000017,PERU PATRIA SEGURA,2,5,0.133,0.098,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,12:16,91.0945
080203,CUSCO,ACOMAYO,ACOS,00000022,VICTORIA NACIONAL,6,6,0.399,0.293,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,12:16,91.0945
080203,CUSCO,ACOMAYO,ACOS,00000001,ACCION POPULAR,138,7,9.176,6.748,YONHY LESCANO ANCIETA,2021-04-13,12:16,91.0945
080203,CUSCO,ACOMAYO,ACOS,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,30,8,1.995,1.467,HERNANDO DE SOTO POLAR,2021-04-13,12:16,91.0945
080203,CUSCO,ACOMAYO,ACOS,00000018,PODEMOS PERU,5,9,0.332,0.244,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,12:16,91.0945
080203,CUSCO,ACOMAYO,ACOS,00000008,JUNTOS POR EL PERU,38,10,2.527,1.858,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,12:16,91.0945
080203,CUSCO,ACOMAYO,ACOS,00000015,PARTIDO POPULAR CRISTIANO - PPC,2,11,0.133,0.098,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,12:16,91.0945
080203,CUSCO,ACOMAYO,ACOS,00000007,FUERZA POPULAR,41,12,2.726,2.005,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,12:16,91.0945
080203,CUSCO,ACOMAYO,ACOS,00000021,UNION POR EL PERU,21,14,1.396,1.027,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,12:16,91.0945
080203,CUSCO,ACOMAYO,ACOS,00000020,RENOVACION POPULAR,17,15,1.13,0.831,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,12:16,91.0945
080203,CUSCO,ACOMAYO,ACOS,00000019,RENACIMIENTO UNIDO NACIONAL,18,16,1.197,0.88,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,12:16,91.0945
080203,CUSCO,ACOMAYO,ACOS,00000010,PARTIDO DEMOCRATICO SOMOS PERU,4,17,0.266,0.196,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,12:16,91.0945
080203,CUSCO,ACOMAYO,ACOS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1137,18,75.598,55.599,JOSE PEDRO CASTILLO TERRONES,2021-04-13,12:16,91.0945
080203,CUSCO,ACOMAYO,ACOS,00000004,DEMOCRACIA DIRECTA,3,19,0.199,0.147,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,12:16,91.0945
080203,CUSCO,ACOMAYO,ACOS,00000002,ALIANZA PARA EL PROGRESO,6,20,0.399,0.293,CESAR ACUÑA PERALTA,2021-04-13,12:16,91.0945
080204,CUSCO,ACOMAYO,MOSOC LLACTA,00000012,PARTIDO NACIONALISTA PERUANO,12,2,1.592,1.204,OLLANTA MOISES HUMALA TASSO,2021-04-13,12:16,91.0945
080204,CUSCO,ACOMAYO,MOSOC LLACTA,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",7,3,0.928,0.702,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,12:16,91.0945
080204,CUSCO,ACOMAYO,MOSOC LLACTA,00000011,PARTIDO MORADO,3,4,0.398,0.301,JULIO ARMANDO GUZMAN CACERES,2021-04-13,12:16,91.0945
080204,CUSCO,ACOMAYO,MOSOC LLACTA,00000017,PERU PATRIA SEGURA,1,5,0.133,0.1,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,12:16,91.0945
080204,CUSCO,ACOMAYO,MOSOC LLACTA,00000022,VICTORIA NACIONAL,39,6,5.172,3.912,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,12:16,91.0945
080204,CUSCO,ACOMAYO,MOSOC LLACTA,00000001,ACCION POPULAR,93,7,12.334,9.328,YONHY LESCANO ANCIETA,2021-04-13,12:16,91.0945
080204,CUSCO,ACOMAYO,MOSOC LLACTA,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,17,8,2.255,1.705,HERNANDO DE SOTO POLAR,2021-04-13,12:16,91.0945
080204,CUSCO,ACOMAYO,MOSOC LLACTA,00000018,PODEMOS PERU,2,9,0.265,0.201,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,12:16,91.0945
080204,CUSCO,ACOMAYO,MOSOC LLACTA,00000008,JUNTOS POR EL PERU,55,10,7.294,5.517,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,12:16,91.0945
080204,CUSCO,ACOMAYO,MOSOC LLACTA,00000015,PARTIDO POPULAR CRISTIANO - PPC,2,11,0.265,0.201,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,12:16,91.0945
080204,CUSCO,ACOMAYO,MOSOC LLACTA,00000007,FUERZA POPULAR,77,12,10.212,7.723,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,12:16,91.0945
080204,CUSCO,ACOMAYO,MOSOC LLACTA,00000021,UNION POR EL PERU,5,14,0.663,0.502,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,12:16,91.0945
080204,CUSCO,ACOMAYO,MOSOC LLACTA,00000020,RENOVACION POPULAR,5,15,0.663,0.502,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,12:16,91.0945
080204,CUSCO,ACOMAYO,MOSOC LLACTA,00000019,RENACIMIENTO UNIDO NACIONAL,9,16,1.194,0.903,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,12:16,91.0945
080204,CUSCO,ACOMAYO,MOSOC LLACTA,00000010,PARTIDO DEMOCRATICO SOMOS PERU,8,17,1.061,0.802,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,12:16,91.0945
080204,CUSCO,ACOMAYO,MOSOC LLACTA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,414,18,54.907,41.525,JOSE PEDRO CASTILLO TERRONES,2021-04-13,12:16,91.0945
080204,CUSCO,ACOMAYO,MOSOC LLACTA,00000004,DEMOCRACIA DIRECTA,1,19,0.133,0.1,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,12:16,91.0945
080204,CUSCO,ACOMAYO,MOSOC LLACTA,00000002,ALIANZA PARA EL PROGRESO,4,20,0.531,0.401,CESAR ACUÑA PERALTA,2021-04-13,12:16,91.0945
080205,CUSCO,ACOMAYO,POMACANCHI,00000012,PARTIDO NACIONALISTA PERUANO,15,2,1.943,1.442,OLLANTA MOISES HUMALA TASSO,2021-04-13,12:16,91.0945
080205,CUSCO,ACOMAYO,POMACANCHI,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",11,3,1.425,1.058,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,12:16,91.0945
080205,CUSCO,ACOMAYO,POMACANCHI,00000011,PARTIDO MORADO,2,4,0.259,0.192,JULIO ARMANDO GUZMAN CACERES,2021-04-13,12:16,91.0945
080205,CUSCO,ACOMAYO,POMACANCHI,00000017,PERU PATRIA SEGURA,1,5,0.13,0.096,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,12:16,91.0945
080205,CUSCO,ACOMAYO,POMACANCHI,00000022,VICTORIA NACIONAL,12,6,1.554,1.154,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,12:16,91.0945
080205,CUSCO,ACOMAYO,POMACANCHI,00000001,ACCION POPULAR,115,7,14.896,11.058,YONHY LESCANO ANCIETA,2021-04-13,12:16,91.0945
080205,CUSCO,ACOMAYO,POMACANCHI,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,13,8,1.684,1.25,HERNANDO DE SOTO POLAR,2021-04-13,12:16,91.0945
080205,CUSCO,ACOMAYO,POMACANCHI,00000018,PODEMOS PERU,11,9,1.425,1.058,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,12:16,91.0945
080205,CUSCO,ACOMAYO,POMACANCHI,00000008,JUNTOS POR EL PERU,56,10,7.254,5.385,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,12:16,91.0945
080205,CUSCO,ACOMAYO,POMACANCHI,00000015,PARTIDO POPULAR CRISTIANO - PPC,2,11,0.259,0.192,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,12:16,91.0945
080205,CUSCO,ACOMAYO,POMACANCHI,00000007,FUERZA POPULAR,99,12,12.824,9.519,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,12:16,91.0945
080205,CUSCO,ACOMAYO,POMACANCHI,00000021,UNION POR EL PERU,11,14,1.425,1.058,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,12:16,91.0945
080205,CUSCO,ACOMAYO,POMACANCHI,00000020,RENOVACION POPULAR,10,15,1.295,0.962,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,12:16,91.0945
080205,CUSCO,ACOMAYO,POMACANCHI,00000019,RENACIMIENTO UNIDO NACIONAL,16,16,2.073,1.538,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,12:16,91.0945
080205,CUSCO,ACOMAYO,POMACANCHI,00000010,PARTIDO DEMOCRATICO SOMOS PERU,8,17,1.036,0.769,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,12:16,91.0945
080205,CUSCO,ACOMAYO,POMACANCHI,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,375,18,48.575,36.058,JOSE PEDRO CASTILLO TERRONES,2021-04-13,12:16,91.0945
080205,CUSCO,ACOMAYO,POMACANCHI,00000004,DEMOCRACIA DIRECTA,3,19,0.389,0.288,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,12:16,91.0945
080205,CUSCO,ACOMAYO,POMACANCHI,00000002,ALIANZA PARA EL PROGRESO,12,20,1.554,1.154,CESAR ACUÑA PERALTA,2021-04-13,12:16,91.0945
080206,CUSCO,ACOMAYO,RONDOCAN,00000012,PARTIDO NACIONALISTA PERUANO,27,2,0.601,0.454,OLLANTA MOISES HUMALA TASSO,2021-04-13,12:16,91.0945
080206,CUSCO,ACOMAYO,RONDOCAN,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",23,3,0.512,0.387,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,12:16,91.0945
080206,CUSCO,ACOMAYO,RONDOCAN,00000011,PARTIDO MORADO,14,4,0.312,0.235,JULIO ARMANDO GUZMAN CACERES,2021-04-13,12:16,91.0945
080206,CUSCO,ACOMAYO,RONDOCAN,00000017,PERU PATRIA SEGURA,2,5,0.045,0.034,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,12:16,91.0945
080206,CUSCO,ACOMAYO,RONDOCAN,00000022,VICTORIA NACIONAL,23,6,0.512,0.387,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,12:16,91.0945
080206,CUSCO,ACOMAYO,RONDOCAN,00000001,ACCION POPULAR,491,7,10.931,8.255,YONHY LESCANO ANCIETA,2021-04-13,12:16,91.0945
080206,CUSCO,ACOMAYO,RONDOCAN,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,121,8,2.694,2.034,HERNANDO DE SOTO POLAR,2021-04-13,12:16,91.0945
080206,CUSCO,ACOMAYO,RONDOCAN,00000018,PODEMOS PERU,12,9,0.267,0.202,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,12:16,91.0945
080206,CUSCO,ACOMAYO,RONDOCAN,00000008,JUNTOS POR EL PERU,63,10,1.402,1.059,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,12:16,91.0945
080206,CUSCO,ACOMAYO,RONDOCAN,00000015,PARTIDO POPULAR CRISTIANO - PPC,2,11,0.045,0.034,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,12:16,91.0945
080206,CUSCO,ACOMAYO,RONDOCAN,00000007,FUERZA POPULAR,143,12,3.183,2.404,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,12:16,91.0945
080206,CUSCO,ACOMAYO,RONDOCAN,00000021,UNION POR EL PERU,31,14,0.69,0.521,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,12:16,91.0945
080206,CUSCO,ACOMAYO,RONDOCAN,00000020,RENOVACION POPULAR,92,15,2.048,1.547,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,12:16,91.0945
080206,CUSCO,ACOMAYO,RONDOCAN,00000019,RENACIMIENTO UNIDO NACIONAL,39,16,0.868,0.656,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,12:16,91.0945
080206,CUSCO,ACOMAYO,RONDOCAN,00000010,PARTIDO DEMOCRATICO SOMOS PERU,12,17,0.267,0.202,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,12:16,91.0945
080206,CUSCO,ACOMAYO,RONDOCAN,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,3376,18,75.156,56.759,JOSE PEDRO CASTILLO TERRONES,2021-04-13,12:16,91.0945
080206,CUSCO,ACOMAYO,RONDOCAN,00000004,DEMOCRACIA DIRECTA,5,19,0.111,0.084,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,12:16,91.0945
080206,CUSCO,ACOMAYO,RONDOCAN,00000002,ALIANZA PARA EL PROGRESO,16,20,0.356,0.269,CESAR ACUÑA PERALTA,2021-04-13,12:16,91.0945
080207,CUSCO,ACOMAYO,SANGARARA,00000012,PARTIDO NACIONALISTA PERUANO,23,2,1.867,1.355,OLLANTA MOISES HUMALA TASSO,2021-04-13,12:16,91.0945
080207,CUSCO,ACOMAYO,SANGARARA,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",13,3,1.055,0.766,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,12:16,91.0945
080207,CUSCO,ACOMAYO,SANGARARA,00000011,PARTIDO MORADO,11,4,0.893,0.648,JULIO ARMANDO GUZMAN CACERES,2021-04-13,12:16,91.0945
080207,CUSCO,ACOMAYO,SANGARARA,00000017,PERU PATRIA SEGURA,2,5,0.162,0.118,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,12:16,91.0945
080207,CUSCO,ACOMAYO,SANGARARA,00000022,VICTORIA NACIONAL,33,6,2.679,1.943,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,12:16,91.0945
080207,CUSCO,ACOMAYO,SANGARARA,00000001,ACCION POPULAR,114,7,9.253,6.714,YONHY LESCANO ANCIETA,2021-04-13,12:16,91.0945
080207,CUSCO,ACOMAYO,SANGARARA,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,34,8,2.76,2.002,HERNANDO DE SOTO POLAR,2021-04-13,12:16,91.0945
080207,CUSCO,ACOMAYO,SANGARARA,00000018,PODEMOS PERU,9,9,0.731,0.53,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,12:16,91.0945
080207,CUSCO,ACOMAYO,SANGARARA,00000008,JUNTOS POR EL PERU,70,10,5.682,4.122,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,12:16,91.0945
080207,CUSCO,ACOMAYO,SANGARARA,00000015,PARTIDO POPULAR CRISTIANO - PPC,2,11,0.162,0.118,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,12:16,91.0945
080207,CUSCO,ACOMAYO,SANGARARA,00000007,FUERZA POPULAR,94,12,7.63,5.536,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,12:16,91.0945
080207,CUSCO,ACOMAYO,SANGARARA,00000021,UNION POR EL PERU,13,14,1.055,0.766,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,12:16,91.0945
080207,CUSCO,ACOMAYO,SANGARARA,00000020,RENOVACION POPULAR,84,15,6.818,4.947,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,12:16,91.0945
080207,CUSCO,ACOMAYO,SANGARARA,00000019,RENACIMIENTO UNIDO NACIONAL,16,16,1.299,0.942,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,12:16,91.0945
080207,CUSCO,ACOMAYO,SANGARARA,00000010,PARTIDO DEMOCRATICO SOMOS PERU,7,17,0.568,0.412,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,12:16,91.0945
080207,CUSCO,ACOMAYO,SANGARARA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,693,18,56.25,40.813,JOSE PEDRO CASTILLO TERRONES,2021-04-13,12:16,91.0945
080207,CUSCO,ACOMAYO,SANGARARA,00000004,DEMOCRACIA DIRECTA,2,19,0.162,0.118,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,12:16,91.0945
080207,CUSCO,ACOMAYO,SANGARARA,00000002,ALIANZA PARA EL PROGRESO,12,20,0.974,0.707,CESAR ACUÑA PERALTA,2021-04-13,12:16,91.0945
080301,CUSCO,ANTA,ANTA,00000012,PARTIDO NACIONALISTA PERUANO,211,2,2.495,1.693,OLLANTA MOISES HUMALA TASSO,2021-04-13,12:16,91.0945
080301,CUSCO,ANTA,ANTA,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",129,3,1.525,1.035,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,12:16,91.0945
080301,CUSCO,ANTA,ANTA,00000011,PARTIDO MORADO,155,4,1.833,1.244,JULIO ARMANDO GUZMAN CACERES,2021-04-13,12:16,91.0945
080301,CUSCO,ANTA,ANTA,00000017,PERU PATRIA SEGURA,24,5,0.284,0.193,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,12:16,91.0945
080301,CUSCO,ANTA,ANTA,00000022,VICTORIA NACIONAL,109,6,1.289,0.875,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,12:16,91.0945
080301,CUSCO,ANTA,ANTA,00000001,ACCION POPULAR,965,7,11.409,7.744,YONHY LESCANO ANCIETA,2021-04-13,12:16,91.0945
080301,CUSCO,ANTA,ANTA,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,271,8,3.204,2.175,HERNANDO DE SOTO POLAR,2021-04-13,12:16,91.0945
080301,CUSCO,ANTA,ANTA,00000018,PODEMOS PERU,127,9,1.502,1.019,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,12:16,91.0945
080301,CUSCO,ANTA,ANTA,00000008,JUNTOS POR EL PERU,456,10,5.391,3.659,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,12:16,91.0945
080301,CUSCO,ANTA,ANTA,00000015,PARTIDO POPULAR CRISTIANO - PPC,21,11,0.248,0.169,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,12:16,91.0945
080301,CUSCO,ANTA,ANTA,00000007,FUERZA POPULAR,385,12,4.552,3.089,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,12:16,91.0945
080301,CUSCO,ANTA,ANTA,00000021,UNION POR EL PERU,73,14,0.863,0.586,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,12:16,91.0945
080301,CUSCO,ANTA,ANTA,00000020,RENOVACION POPULAR,411,15,4.859,3.298,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,12:16,91.0945
080301,CUSCO,ANTA,ANTA,00000019,RENACIMIENTO UNIDO NACIONAL,324,16,3.831,2.6,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,12:16,91.0945
080301,CUSCO,ANTA,ANTA,00000010,PARTIDO DEMOCRATICO SOMOS PERU,42,17,0.497,0.337,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,12:16,91.0945
